id,purchase_id,product_name,hsn_code,quantity,price_at_purchase,gst_rate,total_amount
615,35,MI 80 cm (32 inches) 5A Series HD Ready Smart Android LED TV L32M7-5AIN (Black),84713010,33,12464.21,18.0,411318.93
616,35,SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11,85444220,44,178.35,18.0,7847.4
617,36,Mi 108 cm (43 inches) Full HD Android LED TV 4C | L43M6-INC (Black),84713010,24,17718.26,18.0,425238.24
618,36,OnePlus 108 cm (43 inches) Y Series 4K Ultra HD Smart Android LED TV 43Y1S Pro (Black),84713010,50,27018.16,18.0,1350908.0
619,36,OnePlus 126 cm (50 inches) Y Series 4K Ultra HD Smart Android LED TV 50Y1S Pro (Black),84713010,42,29341.61,18.0,1232347.62
620,36,"Wayona Nylon Braided (2 Pack) Lightning Fast Usb Data Cable Fast Charger Cord For Iphone, Ipad ",85444220,34,574.4,18.0,19529.6
621,36,Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPho,85444220,21,134.97,18.0,2834.37
622,36,Acer 127 cm (50 inches) I Series 4K Ultra HD Android Smart LED TV AR50AR2851UDFL (Black),84713010,31,23913.02,18.0,741303.62
623,36,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),84713010,19,21645.62,18.0,411266.78
624,36,OnePlus 80 cm (32 inches) Y Series HD Ready LED Smart Android TV 32Y1 (Black),84713010,20,13015.39,18.0,260307.8
625,36,"ZEBRONICS ZEB-USB150WF1 WiFi USB Mini Adapter Supports 150 Mbps Wireless Data, Comes with Advan",85444220,47,259.96,18.0,12218.12
626,36,"pTron Solero T351 3.5Amps Fast Charging Type-C to Type-C PD Data & Charging USB Cable, Made in ",85444220,32,178.2,18.0,5702.4
627,36,"Portronics Konnect L 1.2Mtr, Fast Charging 3A Micro USB Cable with Charge & Sync Function (Grey",85444220,40,132.32,18.0,5292.8
628,36,"AmazonBasics Flexible Premium HDMI Cable (Black, 4K@60Hz, 18Gbps), 3-Foot",85444220,19,195.71,18.0,3718.49
629,36,LG 80 cm (32 inches) HD Ready Smart LED TV 32LM563BPTC (Dark Iron Gray),84713010,39,11542.16,18.0,450144.24
630,36,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,84713010,37,937.01,18.0,34669.37
631,37,Lapster USB 3.0 A to Micro B SuperSpeed for hard disk cable - short cable,85444220,28,169.29,18.0,4740.12
632,37,"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), White",85444220,46,517.68,18.0,23813.28
633,37,"Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Tec",85444220,41,176.93,18.0,7254.13
634,37,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braid",85444220,34,301.24,18.0,10242.16
635,37,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7",85444220,26,170.05,18.0,4421.3
636,37,MI 80 cm (32 inches) 5A Series HD Ready Smart Android LED TV L32M7-5AIN (Black),84713010,50,12464.21,18.0,623210.5
637,37,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480",85444220,35,338.19,18.0,11836.65
638,37,Wayona Usb Type C Fast Charger Cable Fast Charging Usb C Cable/Cord Compatible For Samsung Gala,85444220,30,279.35,18.0,8380.5
639,37,"Portronics Konnect L 20W PD Quick Charge Type-C to 8-Pin USB Mobile Charging Cable, 1.2M, Tangl",85444220,29,233.58,18.0,6773.82
640,37,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,84713010,20,937.01,18.0,18740.2
641,37,"AmazonBasics Flexible Premium HDMI Cable (Black, 4K@60Hz, 18Gbps), 3-Foot",85444220,48,195.71,18.0,9394.08
642,37,boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),85444220,28,259.0,18.0,7252.0
643,37,MI Braided USB Type-C Cable for Charging Adapter (Red),85444220,38,296.48,18.0,11266.24
644,37,"Wayona Nylon Braided (2 Pack) Lightning Fast Usb Data Cable Fast Charger Cord For Iphone, Ipad ",85444220,22,574.4,18.0,12636.8
645,37,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Micro USB Cable for Smartphones, Tablet",85444220,27,179.11,18.0,4835.97
646,37,"Gilary Multi Charging Cable, 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro USB Type",85444220,48,306.96,18.0,14734.08
647,37,Portronics Konnect L 1.2M POR-1401 Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function,85444220,33,135.13,18.0,4459.29
648,37,Tata Sky Universal Remote,84713010,29,204.52,18.0,5931.08
649,37,Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black),84713010,29,12353.05,18.0,358238.45
650,37,"boAt A 350 Type C Cable for Smartphone, Charging Adapter (1.5m, Carbon Black)",85444220,22,263.29,18.0,5792.38
651,37,VW 80 cm (32 inches) Frameless Series HD Ready LED TV VW32A (Black),84713010,15,6279.97,18.0,94199.55
652,37,"FLiX (Beetel USB to Micro USB PVC Data Sync & 2A Fast Charging Cable, Made in India, 480Mbps Da",85444220,16,50.19,18.0,803.04
653,37,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wirel",85444220,17,153.46,18.0,2608.82
654,37,Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2.1 A Spee,85444220,28,254.5,18.0,7126.0
655,37,"Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad ",85444220,39,822.95,18.0,32095.05
656,38,LG 80 cm (32 inches) HD Ready Smart LED TV 32LM563BPTC (Dark Iron Gray),84713010,27,11542.16,18.0,311638.32
657,38,"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), White",85444220,28,517.68,18.0,14495.04
658,38,Samsung 108 cm (43 inches) Crystal 4K Neo Series Ultra HD Smart LED TV UA43AUE65AKXXL (Black),84713010,36,28757.97,18.0,1035286.92
659,38,Tizum High Speed HDMI Cable with Ethernet | Supports 3D 4K | for All HDMI Devices Laptop Comput,85444220,17,171.72,18.0,2919.24
660,38,TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High G,85444220,44,1038.52,18.0,45694.88
661,38,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Bl,84713010,45,11694.88,18.0,526269.6
662,38,"Ambrane 60W / 3A Type C Fast Charging Unbreakable 1.5m L Shaped Braided Cable, PD Technology, 4",85444220,50,162.69,18.0,8134.5
663,38,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano ",85444220,41,228.1,18.0,9352.1
664,38,MI Usb Type-C Cable Smartphone (Black),85444220,21,204.43,18.0,4293.03
665,38,Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone,85444220,23,636.48,18.0,14639.04
666,38,MI Braided USB Type-C Cable for Charging Adapter (Red),85444220,23,296.48,18.0,6819.04
667,38,"pTron Solero T351 3.5Amps Fast Charging Type-C to Type-C PD Data & Charging USB Cable, Made in ",85444220,39,178.2,18.0,6949.8
668,38,boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),85444220,25,259.0,18.0,6475.0
669,38,Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable,85444220,15,330.12,18.0,4951.8
670,38,Tata Sky Universal Remote,84713010,36,204.52,18.0,7362.72
671,38,"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)",85444220,47,266.95,18.0,12546.65
672,39,Samsung 108 cm (43 inches) Crystal 4K Neo Series Ultra HD Smart LED TV UA43AUE65AKXXL (Black),84713010,18,28757.97,18.0,517643.46
673,39,TCL 100 cm (40 inches) Full HD Certified Android R Smart LED TV 40S6505 (Black),84713010,28,16743.35,18.0,468813.8
674,39,Portronics Konnect L 1.2M POR-1401 Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function,85444220,15,135.13,18.0,2026.95
675,39,"AmazonBasics Flexible Premium HDMI Cable (Black, 4K@60Hz, 18Gbps), 3-Foot",85444220,18,195.71,18.0,3522.78
676,39,"Wecool Nylon Braided Multifunction Fast Charging Cable For Android Smartphone, Ios And Type C U",85444220,37,282.43,18.0,10449.91
677,39,Lapster 1.5 mtr USB 2.0 Type A Male to USB A Male Cable for computer and laptop,85444220,29,119.99,18.0,3479.71
678,39,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano ",85444220,34,228.1,18.0,7755.4
679,39,"AmazonBasics USB 2.0 Cable - A-Male to B-Male - for Personal Computer, Printer- 6 Feet (1.8 Met",85444220,17,187.45,18.0,3186.65
680,39,"Portronics Konnect L 1.2Mtr, Fast Charging 3A Micro USB Cable with Charge & Sync Function (Grey",85444220,38,132.32,18.0,5028.16
681,39,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Sturdy Cable with 3A Fast Chargi",85444220,46,266.59,18.0,12263.14
682,39,Acer 80 cm (32 inches) N Series HD Ready TV AR32NSV53HD (Black),84713010,20,7178.24,18.0,143564.8
683,39,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480",85444220,36,338.19,18.0,12174.84
684,40,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wirel",85444220,45,153.46,18.0,6905.7
685,40,"pTron Solero T351 3.5Amps Fast Charging Type-C to Type-C PD Data & Charging USB Cable, Made in ",85444220,22,178.2,18.0,3920.4
686,40,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,85444220,47,295.14,18.0,13871.58
687,40,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,84713010,49,937.01,18.0,45913.49
688,40,Tata Sky Universal Remote,84713010,21,204.52,18.0,4294.92
689,40,"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfe",85444220,21,102.44,18.0,2151.24
690,40,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black",85444220,16,170.83,18.0,2733.28
691,40,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Dat",85444220,47,177.73,18.0,8353.31
692,40,"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)",85444220,16,266.95,18.0,4271.2
693,40,"TP-Link USB WiFi Adapter for PC(TL-WN725N), N150 Wireless Network Adapter for Desktop - Nano Si",85444220,29,429.66,18.0,12460.14
694,40,"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Ca",84713010,24,117.93,18.0,2830.32
695,40,Acer 127 cm (50 inches) I Series 4K Ultra HD Android Smart LED TV AR50AR2851UDFL (Black),84713010,16,23913.02,18.0,382608.32
696,40,"Model-P4 6 Way Swivel Tilt Wall Mount 32-55-inch Full Motion Cantilever for LED,LCD and Plasma ",84713010,36,1418.39,18.0,51062.04
697,41,"Amazon Basics High-Speed HDMI Cable, 6 Feet (2-Pack),Black",85444220,28,264.76,18.0,7413.28
698,41,"Gilary Multi Charging Cable, 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro USB Type",85444220,17,306.96,18.0,5218.32
699,41,"ZEBRONICS ZEB-USB150WF1 WiFi USB Mini Adapter Supports 150 Mbps Wireless Data, Comes with Advan",85444220,33,259.96,18.0,8578.68
700,41,Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 1,85444220,35,360.09,18.0,12603.15
701,41,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),84713010,21,21645.62,18.0,454558.02
702,41,"pTron Solero MB301 3A Micro USB Data & Charging Cable, Made in India, 480Mbps Data Sync, Strong",85444220,23,88.12,18.0,2026.76
703,41,MI Braided USB Type-C Cable for Charging Adapter (Red),85444220,35,296.48,18.0,10376.8
704,41,Wayona Usb Type C Fast Charger Cable Fast Charging Usb C Cable/Cord Compatible For Samsung Gala,85444220,27,279.35,18.0,7542.45
705,41,MI 80 cm (32 inches) 5A Series HD Ready Smart Android LED TV L32M7-5AIN (Black),84713010,15,12464.21,18.0,186963.15
706,41,"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), White",85444220,28,517.68,18.0,14495.04
707,41,OnePlus 80 cm (32 inches) Y Series HD Ready Smart Android LED TV 32 Y1S (Black),84713010,21,14108.22,18.0,296272.62
708,41,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,84713010,30,937.01,18.0,28110.3
709,41,"Wayona Usb Nylon Braided Data Sync And Charging Cable For Iphone, Ipad Tablet (Red, Black)",85444220,42,347.81,18.0,14608.02
710,41,TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapt,85444220,31,881.15,18.0,27315.65
711,41,"Ambrane 60W / 3A Type C Fast Charging Unbreakable 1.5m L Shaped Braided Cable, PD Technology, 4",85444220,39,162.69,18.0,6344.91
712,41,Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2.1 A Spee,85444220,28,254.5,18.0,7126.0
713,41,Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone,85444220,38,636.48,18.0,24186.24
714,41,SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11,85444220,36,178.35,18.0,6420.6
715,41,"TP-Link USB WiFi Adapter for PC(TL-WN725N), N150 Wireless Network Adapter for Desktop - Nano Si",85444220,35,429.66,18.0,15038.1
716,42,"Airtel DigitalTV DTH Television, Setup Box Remote Compatible for SD and HD Recording (Black)",84713010,21,156.06,18.0,3277.26
717,42,Tata Sky Universal Remote,84713010,43,204.52,18.0,8794.36
718,42,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wirel",85444220,31,153.46,18.0,4757.26
719,42,TP-LINK WiFi Dongle 300 Mbps Mini Wireless Network USB Wi-Fi Adapter for PC Desktop Laptop(Supp,85444220,15,575.21,18.0,8628.15
720,42,Portronics Konnect CL 20W POR-1067 Type-C to 8 Pin USB 1.2M Cable with Power Delivery & 3A Quic,85444220,36,307.7,18.0,11077.2
721,42,Acer 80 cm (32 inches) I Series HD Ready Android Smart LED TV AR32AR2841HDFL (Black),84713010,33,10008.34,18.0,330275.22
722,42,"Duracell USB Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And I",85444220,18,822.98,18.0,14813.64
723,42,"AmazonBasics Flexible Premium HDMI Cable (Black, 4K@60Hz, 18Gbps), 3-Foot",85444220,16,195.71,18.0,3131.36
724,42,OnePlus 108 cm (43 inches) Y Series 4K Ultra HD Smart Android LED TV 43Y1S Pro (Black),84713010,36,27018.16,18.0,972653.76
725,42,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black),84713010,43,9842.22,18.0,423215.46
726,42,Firestick Remote,84713010,41,1259.14,18.0,51624.74
727,42,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Dat",85444220,23,177.73,18.0,4087.79
728,42,boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),85444220,40,259.0,18.0,10360.0
729,42,"Gilary Multi Charging Cable, 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro USB Type",85444220,28,306.96,18.0,8594.88
730,42,"TP-Link USB WiFi Adapter for PC(TL-WN725N), N150 Wireless Network Adapter for Desktop - Nano Si",85444220,17,429.66,18.0,7304.22
731,42,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C to Type C Cable for Smartphones,",85444220,48,220.11,18.0,10565.28
732,42,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charg",85444220,18,678.87,18.0,12219.66
733,43,"pTron Solero TB301 3A Type-C Data and Fast Charging Cable, Made in India, 480Mbps Data Sync, St",85444220,23,135.22,18.0,3110.06
734,43,OnePlus 80 cm (32 inches) Y Series HD Ready Smart Android LED TV 32 Y1S (Black),84713010,49,14108.22,18.0,691302.78
735,43,Tizum High Speed HDMI Cable with Ethernet | Supports 3D 4K | for All HDMI Devices Laptop Comput,85444220,21,171.72,18.0,3606.12
736,43,"boAt Type C A325 Tangle-free, Sturdy Type C Cable with 3A Rapid Charging & 480mbps Data Transmi",85444220,32,170.57,18.0,5458.24
737,43,"boAt A 350 Type C Cable for Smartphone, Charging Adapter (1.5m, Carbon Black)",85444220,33,263.29,18.0,8688.57
738,43,Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Bl,84713010,24,11694.88,18.0,280677.12
739,43,"Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad ",85444220,27,822.95,18.0,22219.65
740,43,Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable,85444220,47,330.12,18.0,15515.64
741,43,OnePlus 108 cm (43 inches) Y Series 4K Ultra HD Smart Android LED TV 43Y1S Pro (Black),84713010,45,27018.16,18.0,1215817.2
742,43,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black",85444220,23,170.83,18.0,3929.09
743,43,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Micro USB Cable for Smartphones, Tablet",85444220,28,179.11,18.0,5015.08
744,43,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano ",85444220,21,228.1,18.0,4790.1
745,43,"tizum HDMI to VGA Adapter Cable 1080P for Projector, Computer, Laptop, TV, Projectors & TV",85444220,21,239.87,18.0,5037.27
746,43,TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High G,85444220,47,1038.52,18.0,48810.44
747,44,Mi 108 cm (43 inches) Full HD Android LED TV 4C | L43M6-INC (Black),84713010,20,17718.26,18.0,354365.2
748,44,"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Ca",84713010,29,117.93,18.0,3419.97
749,44,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480",85444220,24,338.19,18.0,8116.56
750,44,"tizum HDMI to VGA Adapter Cable 1080P for Projector, Computer, Laptop, TV, Projectors & TV",85444220,33,239.87,18.0,7915.71
751,44,"Wecool Unbreakable 3 in 1 Charging Cable with 3A Speed, Fast Charging Multi Purpose Cable 1.25 ",85444220,50,309.33,18.0,15466.5
752,44,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7",85444220,28,170.05,18.0,4761.4
753,44,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv",84713010,50,221.25,18.0,11062.5
754,44,Samsung 108 cm (43 inches) Crystal 4K Neo Series Ultra HD Smart LED TV UA43AUE65AKXXL (Black),84713010,25,28757.97,18.0,718949.25
755,44,"Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Tec",85444220,23,176.93,18.0,4069.39
756,44,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,84713010,26,937.01,18.0,24362.26
757,44,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Dat",85444220,44,177.73,18.0,7820.12
758,44,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,85444220,40,295.14,18.0,11805.6
759,45,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatib",85444220,35,309.66,18.0,10838.1
760,45,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano ",85444220,46,228.1,18.0,10492.6
761,45,OnePlus 108 cm (43 inches) Y Series 4K Ultra HD Smart Android LED TV 43Y1S Pro (Black),84713010,37,27018.16,18.0,999671.92
762,45,Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPho,85444220,20,134.97,18.0,2699.4
763,45,Tata Sky Universal Remote,84713010,39,204.52,18.0,7976.28
764,45,SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11,85444220,18,178.35,18.0,3210.3
765,45,"boAt Type C A325 Tangle-free, Sturdy Type C Cable with 3A Rapid Charging & 480mbps Data Transmi",85444220,45,170.57,18.0,7675.65
766,45,"Portronics Konnect L 20W PD Quick Charge Type-C to 8-Pin USB Mobile Charging Cable, 1.2M, Tangl",85444220,15,233.58,18.0,3503.7
767,45,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Tran",85444220,22,153.59,18.0,3378.98
768,45,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black),84713010,31,9842.22,18.0,305108.82
769,45,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wirel",85444220,47,153.46,18.0,7212.62
770,45,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Functio,85444220,24,134.7,18.0,3232.8
771,45,"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)",85444220,19,266.95,18.0,5072.05
772,45,Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2.1 A Spee,85444220,36,254.5,18.0,9162.0
